Time,Close,High,Low,Open,Volume
2014/3/13,2140.333,2149.436,2115.986,2119.547,6922602800
2014/3/14,2122.836,2140.384,2109.575,2129.87,5861773700
2014/3/17,2143.038,2143.196,2118.953,2132.793,5240944500
2014/3/18,2138.133,2152.462,2134.923,2146.124,5535413200
2014/3/19,2120.87,2131.283,2101.285,2131.283,5930390500
2014/3/20,2086.967,2134.792,2086.497,2116.185,6763128500
2014/3/21,2158.798,2163.225,2077.759,2079.871,10402480700
2014/3/24,2176.554,2186.731,2150.871,2161.898,10449198400
2014/3/25,2174.44,2191.491,2164.669,2170.78,8687751000
2014/3/26,2171.047,2186.078,2165.217,2181.231,5827617600
2014/3/27,2155.707,2186.893,2146.916,2168.344,7127513200
2014/3/28,2151.965,2172.668,2144.584,2154.515,7008607300
2014/3/31,2146.305,2165.254,2134.422,2156.054,5545748800
2014/4/1,2163.115,2170.095,2141.151,2143.717,4886640300
2014/4/2,2180.727,2182.683,2164.008,2166.067,6503925700
2014/4/3,2165.008,2196.138,2160.747,2188.642,7153603200
2014/4/4,2185.472,2186.154,2155.277,2157.982,4794588800
2014/4/8,2237.316,2243.97,2178.905,2179.92,9721911700
2014/4/9,2238.62,2246.793,2228.994,2239.791,6635726800
2014/4/10,2273.761,2290.742,2229.515,2241.452,11454540500
2014/4/11,2270.666,2281.105,2261.133,2269.565,9061589700
2014/4/14,2268.613,2275.83,2255.456,2267.943,6226499800
2014/4/15,2229.463,2261.474,2225.685,2261.411,6821813000
2014/4/16,2232.526,2245.315,2221.153,2223.468,5167801000
2014/4/17,2224.803,2241.622,2221.954,2238.779,4833362800
2014/4/18,2224.479,2228.77,2203.047,2215.879,5075799500
2014/4/21,2187.248,2231.707,2186.755,2209.942,5627828000
2014/4/22,2196.795,2196.849,2165.075,2184.017,5709469400
2014/4/23,2194.668,2205.594,2187.388,2191.231,4776353100
2014/4/24,2190.474,2209.454,2186.763,2192.769,4505891100
2014/4/25,2167.826,2201.712,2167.64,2195.815,6024538300
2014/4/28,2134.969,2171.385,2132.695,2165.773,6048518700
2014/4/29,2158.47,2159.379,2131.783,2134.413,4820493100
2014/4/30,2158.659,2164.175,2153.124,2158.762,4533462400
2014/5/5,2156.47,2161.703,2131.232,2152.59,4934407300
2014/5/6,2157.328,2173.618,2150.112,2151.388,4808651900
2014/5/7,2137.316,2153.723,2136.99,2151.472,4460747000
2014/5/8,2135.496,2168.206,2128.318,2132.036,4833245200
2014/5/9,2133.911,2141.559,2120.595,2138.84,4918113500
2014/5/12,2180.054,2184.332,2139.483,2150.313,8347256000
2014/5/13,2174.852,2185.046,2167.767,2180.059,6491251800
2014/5/14,2172.372,2184.221,2168.997,2175.094,4851420600
2014/5/15,2144.084,2171.453,2142.338,2169.278,4673403200
2014/5/16,2145.952,2150.5,2132.186,2143.926,4225319700
2014/5/19,2115.143,2139.362,2105.713,2139.362,4289360700
2014/5/20,2115.771,2131.567,2110.72,2124.708,3729968300
2014/5/21,2135.905,2136.1,2096.514,2106.762,3894604200
2014/5/22,2130.868,2160.909,2128.858,2134.087,4625273600
2014/5/23,2148.414,2148.583,2128.663,2130.775,3762310500
2014/5/26,2155.976,2165.421,2147.445,2161.892,3955065600
2014/5/27,2147.28,2160.027,2145.752,2154.395,3589717100
2014/5/28,2169.352,2171.172,2142.007,2147.467,5005626000
2014/5/29,2155.164,2178.092,2154.925,2171.26,4489155600
2014/5/30,2156.464,2166.907,2146.218,2156.381,4392386300
2014/6/3,2149.918,2168.995,2149.291,2157.64,4198295400
2014/6/4,2128.274,2149.452,2117.313,2149.407,4181724900
2014/6/5,2150.602,2150.93,2123.524,2126.607,3647742400
2014/6/6,2134.716,2149.783,2123.98,2149.214,3573805800
2014/6/9,2134.281,2153.903,2126.665,2128.225,3931106000
2014/6/10,2161.268,2161.526,2132.447,2138.671,5050790200
2014/6/11,2160.766,2163.61,2152.08,2156.151,4256371800
2014/6/12,2153.41,2160.988,2148.413,2156.761,4302584300
2014/6/13,2176.242,2183.645,2150.569,2150.987,5925287600
2014/6/16,2191.855,2196.343,2174.277,2176.438,6329687500
2014/6/17,2169.674,2185.681,2168.445,2185.681,4993366500
2014/6/18,2160.239,2172.549,2158.497,2169.252,4946389700
2014/6/19,2126.907,2166.407,2119.498,2161.426,5316264500
2014/6/20,2136.729,2137.034,2120.807,2124.963,4239371900
2014/6/23,2134.11,2147.227,2132.454,2137.926,4117925800
2014/6/24,2144.821,2145.213,2130.292,2131.686,4016435600
2014/6/25,2133.371,2141.726,2126.035,2141.726,3766610000
2014/6/26,2149.076,2151.114,2134.891,2135.156,4435116600
2014/6/27,2150.258,2159.526,2138.927,2146.374,5272289600
2014/6/30,2165.118,2168.221,2152.306,2152.306,5430418800
2014/7/1,2164.559,2171.15,2157.133,2169.199,5332310000
2014/7/2,2170.867,2171.51,2155.609,2163.998,5968550100
2014/7/3,2180.192,2184.964,2164.843,2169.003,6369069000
2014/7/4,2178.695,2183.798,2174.073,2180.445,5285110600
2014/7/7,2176.289,2186.202,2171.083,2178.546,5024233400
2014/7/8,2180.473,2180.778,2163.359,2174.828,5074359900
2014/7/9,2148.71,2178.51,2148.26,2178.135,6202204600
2014/7/10,2142.847,2151.774,2139.522,2146.601,5573249700
2014/7/11,2148.009,2154.735,2134.795,2136.317,6137427400
2014/7/14,2171.758,2171.902,2145.278,2149.542,6615886300
2014/7/15,2174.976,2176.272,2165.206,2170.089,7181569400
2014/7/16,2170.868,2183.248,2166.774,2172.824,8156023000
2014/7/17,2157.068,2166.932,2147.084,2166.831,5945356800
2014/7/18,2164.144,2176.325,2145.446,2147.663,6547329500
2014/7/21,2166.295,2171.94,2158.955,2164.223,5417226000
2014/7/22,2192.698,2197.592,2162.236,2162.436,7854258300
2014/7/23,2197.833,2210.282,2190.555,2191.394,8421387200
2014/7/24,2237.015,2239.815,2199.833,2199.833,11943553400
2014/7/25,2260.454,2260.89,2239.066,2243.067,9897283800
2014/7/28,2323.897,2331.472,2272.383,2272.383,17986933300
2014/7/29,2331.369,2342.77,2316.217,2326.038,13426964100
2014/7/30,2322.011,2339.038,2316.058,2324.69,12302283200
2014/7/31,2350.251,2350.551,2316.585,2321.967,11098776900
2014/8/1,2329.402,2371.5,2328.966,2341.227,12631739000
2014/8/4,2375.62,2375.62,2332.138,2336.63,11671375400
2014/8/5,2369.353,2380.774,2353.795,2376.797,11186178900
2014/8/6,2363.221,2371.667,2334.334,2358.206,11634182900
2014/8/7,2327.457,2369.204,2326.268,2363.608,11672921000
2014/8/8,2331.134,2339.27,2319.288,2329.184,8673969400
2014/8/11,2365.349,2367.004,2337.014,2338.008,9160117100
2014/8/12,2357.052,2361.17,2344.716,2361.17,9182260800
2014/8/13,2358.901,2370.513,2335.694,2358.459,11044778900
2014/8/14,2335.945,2363.18,2334.08,2357.198,9796949300
2014/8/15,2360.635,2366.902,2333.123,2337.985,9359254600
2014/8/18,2374.562,2379.804,2361.197,2366.272,10450955400
2014/8/19,2374.768,2379.474,2358.965,2378.886,11585002000
2014/8/20,2366.14,2375.475,2360.837,2371.649,10128808800
2014/8/21,2354.244,2367.46,2333.299,2365.731,10069021100
2014/8/22,2365.364,2368.457,2350.986,2352.316,8982393800
2014/8/25,2342.863,2367.606,2338.455,2367.019,9737371700
2014/8/26,2324.092,2350.391,2317.184,2339.6,9384422200
2014/8/27,2327.595,2336.737,2322.885,2323.79,6767622100
2014/8/28,2311.278,2336.363,2309.639,2328.059,7049065500
2014/8/29,2338.287,2338.774,2313.262,2317.304,6321142300
2014/9/1,2355.317,2355.552,2338.53,2340.925,7732087000
2014/9/2,2386.46,2387.655,2349.949,2359.862,11443673300
2014/9/3,2408.838,2414.26,2389.679,2389.694,12973420400
2014/9/4,2426.224,2427.297,2404.082,2411.934,11127229800
2014/9/5,2449.259,2450.634,2427.987,2433.174,13355176400
2014/9/9,2445.224,2454.893,2437.078,2452.227,11819434400
2014/9/10,2432.433,2437.081,2422.646,2435.593,10917551700
2014/9/11,2423.454,2461.473,2417.269,2430.678,13298258300
2014/9/12,2438.358,2438.358,2412.622,2418.752,10916017000
2014/9/15,2437.189,2439.254,2418.959,2433.001,12224715900
2014/9/16,2388.765,2442.924,2386.98,2440.339,18674279100
2014/9/17,2401.326,2405.371,2379.091,2395.361,12526902800
2014/9/18,2408.664,2414.946,2389.622,2396.379,11592637600
2014/9/19,2425.211,2430.149,2402.313,2409.313,10181357700
2014/9/22,2378.92,2419.326,2374.108,2419.326,10224087000
2014/9/23,2399.462,2402.482,2379.521,2379.521,8403334100
2014/9/24,2441.864,2443.978,2387.07,2391.419,14271353000
2014/9/25,2436.965,2462.668,2429.587,2453.423,13866189100
2014/9/26,2437.201,2439.649,2420.499,2430.808,10029949400
2014/9/29,2447.799,2453.665,2435.611,2443.91,12340172700
2014/9/30,2450.988,2454.885,2444.204,2452.166,11580422900
2014/10/8,2478.383,2478.383,2445.268,2460.87,12195360400
2014/10/9,2481.955,2488.113,2461.112,2480.197,13792392000
2014/10/10,2466.789,2482.136,2457.684,2472.096,14763430700
2014/10/13,2454.946,2460.389,2430.546,2457.412,13159336200
2014/10/14,2446.562,2467.904,2436.336,2451.094,12739370500
2014/10/15,2463.874,2465.498,2431.188,2444.538,13580188200
2014/10/16,2444.395,2480.3,2441.822,2448.968,15816660300
2014/10/17,2441.732,2456.105,2410.401,2443.222,13275998800
2014/10/20,2454.711,2456.621,2441.896,2448.453,9143540100
2014/10/21,2433.391,2459.255,2432.552,2453.406,9624191200
2014/10/22,2418.641,2447.467,2417.562,2434.886,8865619300
2014/10/23,2395.936,2424.662,2392.532,2415.44,10349183900
2014/10/24,2390.706,2404.993,2385.725,2397.848,7497486900
2014/10/27,2368.832,2377.542,2361.68,2377.542,7386244700
2014/10/28,2416.653,2416.766,2373.155,2373.155,10152305500
2014/10/29,2451.384,2461.268,2415.703,2423.813,15858406200
2014/10/30,2468.925,2474.376,2443.759,2450.361,18962635300
2014/10/31,2508.325,2512.189,2466.504,2473.501,23917241200
2014/11/3,2512.548,2524.172,2502.06,2515.824,20580122800
2014/11/4,2513.172,2517.46,2498.605,2511.036,21824700500
2014/11/5,2503.448,2519.399,2499.228,2516.87,19049186200
2014/11/6,2506.067,2510.985,2482.983,2505.167,14965111700
2014/11/7,2502.153,2541.549,2489.419,2508.765,20876091100
2014/11/10,2565.73,2565.73,2514.71,2529.83,22659973500
2014/11/11,2558.612,2602.373,2532.572,2578.438,32371165600
2014/11/12,2594.318,2594.318,2539.601,2545.403,18468626100
2014/11/13,2579.75,2607.519,2567.463,2597.389,21981561500
2014/11/14,2581.093,2581.932,2557.666,2569.211,16504996500
2014/11/17,2567.101,2614.086,2565.943,2613.513,15847809500
2014/11/18,2541.416,2570.211,2534.927,2565.273,14294135600
2014/11/19,2537.223,2550.5,2531.318,2538.233,12214697400
2014/11/20,2537.099,2545.473,2522.836,2528.78,10614986400
2014/11/21,2583.455,2585.362,2530.032,2537.538,15102813900
2014/11/24,2649.258,2667.671,2602.944,2614.16,27983972000
2014/11/25,2685.561,2686.063,2643.843,2650.085,22261169900
2014/11/26,2723.018,2723.36,2690.31,2695.263,24396248500
2014/11/27,2754.49,2754.49,2718.704,2737.03,26546473000
2014/11/28,2808.819,2809.543,2740.374,2753.925,37532366200
2014/12/1,2819.812,2855.332,2808.653,2825.611,36548741700
2014/12/2,2923.94,2944.506,2804.293,2807.338,36146532200
2014/12/3,2967.549,3028.225,2912.246,2936.124,46615668500
2014/12/4,3104.351,3104.89,2968.876,2975.403,42681292800
2014/12/5,3124.885,3195.798,3011.936,3143.968,52488126000
2014/12/8,3252.881,3270.881,3075.7,3108.272,48446234400
2014/12/9,3106.913,3387.827,3074.516,3233.097,63287456700
2014/12/10,3221.546,3229.047,3058.191,3120.212,42501870800
2014/12/11,3183.012,3254.424,3158.443,3185.161,36709169100
2014/12/12,3193.227,3239.447,3167.928,3182.923,30106532500
2014/12/15,3217.228,3226.221,3143.297,3176.829,29019383400
2014/12/16,3303.402,3303.402,3207.688,3221.358,35812384700
2014/12/17,3360.598,3368.194,3275.736,3325.82,44814077000
2014/12/18,3345.927,3393.711,3322.229,3359.09,35597020700
2014/12/19,3383.167,3397.183,3280.916,3345.629,41121159000
2014/12/22,3394.481,3455.207,3357.661,3396.251,54980167100
2014/12/23,3324.924,3431.779,3316.913,3358.798,36973609300
2014/12/24,3230.385,3340.357,3188.495,3332.146,31744958700
2014/12/25,3335.419,3335.779,3226.322,3254.48,30979954700
2014/12/26,3445.839,3453.338,3335.012,3343.64,38461412400
2014/12/29,3455.455,3524.28,3405.836,3502.183,42501503700
2014/12/30,3457.554,3491.826,3422.174,3450.814,32823387300
2014/12/31,3533.705,3542.34,3452.498,3462.389,34593476000
2015/1/5,3641.541,3669.042,3551.51,3566.089,45119809800
2015/1/6,3641.059,3683.226,3587.231,3608.428,42096218500
2015/1/7,3643.79,3671.19,3601.698,3620.924,32019123200
2015/1/8,3559.259,3659.945,3552.1,3650.073,29500304500
2015/1/9,3546.723,3689.753,3536.395,3547.574,34998267200
2015/1/12,3513.576,3560.527,3461.322,3531.515,26656717500
2015/1/13,3514.04,3550.158,3494.768,3506.451,18715396500
2015/1/14,3502.423,3547.242,3471.56,3522.907,19601251000
2015/1/15,3604.121,3604.121,3482.27,3501.719,23781233800
2015/1/16,3635.146,3662.158,3601.258,3616.248,28268161400
2015/1/19,3355.155,3497.252,3330.981,3414.013,32950527500
2015/1/20,3396.222,3419.204,3325.681,3336.793,29784323200
2015/1/21,3548.885,3557.794,3409.43,3420.491,33792821000
2015/1/22,3567.613,3576.756,3520.053,3551.052,26885359900
2015/1/23,3571.732,3627.806,3548.626,3582.088,28017217200
2015/1/26,3607.985,3611.617,3559.376,3580.118,23976620300
2015/1/27,3574.931,3616.258,3510.017,3614.038,28766917900
2015/1/28,3525.323,3583.312,3512.393,3547.239,21622021400
2015/1/29,3481.798,3505.582,3453.901,3474.915,21161886000
2015/1/30,3434.39,3514.217,3431.936,3496.885,19647915700
2015/2/2,3353.96,3407.256,3347.085,3360.193,19518369900
2015/2/3,3437.445,3441.709,3360.717,3388.602,19284609600
2015/2/4,3401.768,3476.817,3399.565,3446.144,19130434900
2015/2/5,3366.946,3487.951,3366.862,3487.951,25043060900
2015/2/6,3312.42,3374.051,3285.935,3352.33,19266418600
2015/2/9,3345.921,3376.526,3298.597,3305.734,17235382000
2015/2/10,3406.943,3407.18,3339.548,3345.077,15930908800
2015/2/11,3434.124,3445.655,3412.136,3415.977,14461377200
2015/2/12,3442.874,3453.582,3405.627,3435.361,15608169100
2015/2/13,3469.828,3509.505,3452.079,3458.827,20108997100
2015/2/16,3499.483,3504.475,3466.607,3473.289,16564134300
2015/2/17,3522.322,3536.82,3511.093,3511.544,16532831300
2015/2/25,3478.729,3529.55,3463.955,3529.55,16553935100
2015/2/26,3566.295,3569.33,3456.871,3473.713,22932843800
2015/2/27,3572.843,3594.813,3560.455,3565.233,22278643800
2015/3/2,3601.265,3608.691,3566.527,3603.452,24817612500
2015/3/3,3507.9,3579.315,3504.201,3579.315,26186648900
2015/3/4,3530.822,3540.912,3497.172,3514.667,19966398100
2015/3/5,3496.344,3517.083,3467.676,3513.249,21750880500
2015/3/6,3478.52,3516.243,3472.392,3501.184,18151805400
2015/3/9,3537.75,3546.705,3417.486,3449.696,23394041100
2015/3/10,3520.611,3551.205,3511.985,3523.64,19426765700
2015/3/11,3524.653,3568.916,3512.218,3524.575,18894782500
2015/3/12,3592.844,3603.341,3536.534,3557.686,26566462500
2015/3/13,3617.657,3641.392,3594.742,3604.671,24686476800
2015/3/16,3705.671,3705.739,3621.119,3641.773,27543830700
2015/3/17,3757.122,3762.575,3716.809,3733.961,37162566600
2015/3/18,3846.055,3846.055,3763.848,3769.086,41519001100
2015/3/19,3839.739,3859.126,3809.706,3851.249,39154763000
2015/3/20,3892.574,3916.863,3832.416,3852.492,40181755200
2015/3/23,3972.061,3972.296,3922.21,3923.083,39111992200
2015/3/24,3973.046,3989.858,3883.782,3980.066,46858131200
2015/3/25,3940.412,3980.716,3913.988,3961.578,37996885100
2015/3/26,3949.999,3991.997,3892.878,3921.745,34675631500
2015/3/27,3971.697,3993.032,3932.87,3957.542,29875606400
2015/3/30,4088.178,4101.651,3999.024,3999.024,42829702000
2015/3/31,4051.204,4166.018,4037.771,4138.885,43606563500
2015/4/1,4123.895,4139.499,4046.939,4057.501,32951285300
2015/4/2,4124.776,4156.842,4068.649,4149.946,33907048700
2015/4/3,4170.538,4170.558,4092.383,4104.672,32130376600
2015/4/7,4260.044,4260.471,4197.019,4213.894,41536265400
2015/4/8,4295.803,4304.78,4204.826,4277.45,45867671500
2015/4/9,4262.138,4332.166,4212.611,4316.958,43969990200
2015/4/10,4344.416,4351.687,4231.196,4249.383,34819017000
2015/4/13,4421.073,4432.024,4361.589,4394.047,43415303600
2015/4/14,4438.184,4474.353,4385.908,4432.126,43443212600
2015/4/15,4380.513,4475.997,4379.609,4439.314,47215413100
2015/4/16,4513.546,4513.765,4335.63,4355.491,42260374800
2015/4/17,4596.136,4630.27,4553.904,4578.679,55280266300
2015/4/20,4521.919,4671.168,4492.6,4615.034,68643907500
2015/4/21,4619.164,4620.058,4504.558,4520.461,49031499100
2015/4/22,4739.814,4740.933,4632.589,4637.055,51621379200
2015/4/23,4740.892,4782.044,4693.967,4764.481,49743095400
2015/4/24,4702.641,4730.43,4618.318,4682.626,48015293600
2015/4/27,4807.592,4810.485,4735.31,4753.871,51307654800
2015/4/28,4741.861,4839.078,4703.567,4811.319,60863854500
2015/4/29,4774.326,4797.927,4695.793,4722.903,39505698000
2015/4/30,4749.886,4818.725,4749.485,4788.412,39972744400
2015/5/4,4787.741,4795.915,4699.398,4757.637,37784385300
2015/5/5,4596.837,4785.192,4572.983,4785.192,46041962600
2015/5/6,4553.327,4700.909,4511.761,4626.231,37607370200
2015/5/7,4470.089,4546.338,4467.459,4520.818,29775920300
2015/5/8,4558.404,4559.058,4445.592,4515.554,30240796700
2015/5/11,4690.532,4690.954,4535.149,4582.091,37383842000
2015/5/12,4747.421,4748.004,4660.016,4692.122,37705389100
2015/5/13,4718.436,4758.002,4678.845,4746.713,37073042400
2015/5/14,4700.778,4735.284,4670.168,4717.955,33772515200
2015/5/15,4617.47,4690.755,4592.05,4690.755,32843116600
2015/5/18,4575.14,4623.383,4565.061,4582.058,26918048900
2015/5/19,4731.222,4740.005,4577.637,4577.637,31478595200
2015/5/20,4754.919,4843.1,4745.21,4751.572,36318074800
2015/5/21,4840.976,4841.615,4746.029,4768.689,30505453700
2015/5/22,4951.335,4951.991,4870.598,4895.925,45584671800
2015/5/25,5099.495,5099.839,4949.11,4949.11,46573659000
2015/5/26,5198.918,5199.295,5063.146,5140.798,48794935900
2015/5/27,5181.434,5226.844,5126.861,5216.17,47079873000
2015/5/28,4834.007,5213.183,4831.329,5174.101,57182904700
2015/5/29,4840.829,4924.303,4665.521,4839.53,42787885900
2015/6/1,5076.179,5079.319,4835.774,4862.756,41750374100
2015/6/2,5161.87,5162.556,5047.081,5091.272,41297319600
2015/6/3,5143.59,5186.967,5059.495,5176.597,41425827000
2015/6/4,5181.416,5194.233,4863.465,5156.012,48276726800
2015/6/5,5230.552,5288.34,5104.178,5254.905,54596119600
2015/6/8,5353.751,5370.609,5202.595,5259.408,63731323700
2015/6/9,5317.461,5380.426,5251.208,5379.47,57042726300
2015/6/10,5309.112,5374.83,5209.68,5254.304,44216567600
2015/6/11,5306.59,5329.295,5248.163,5305.141,39233875500
2015/6/12,5335.115,5351.648,5283.086,5329.278,43013138600
2015/6/15,5221.167,5362.452,5207.308,5354.014,47574570300
2015/6/16,5064.821,5204.303,5015.265,5165.025,41167563800
2015/6/17,5138.831,5158.367,4949.293,5072.306,39712418700
2015/6/18,4930.549,5121.218,4926.429,5107.695,36439581400
2015/6/19,4637.052,4910.45,4634.691,4847.057,35810474400
2015/6/23,4786.091,4786.955,4455.33,4641.425,36508794400
2015/6/24,4880.126,4883.732,4744.306,4811.595,43463872300
2015/6/25,4706.516,4919.263,4667.224,4906.242,44613598200
2015/6/26,4336.195,4650.186,4278.675,4573.872,44663979000
2015/6/29,4191.549,4451.166,4000.926,4446.842,52566248200
2015/6/30,4472.998,4475.767,4016.013,4161.067,52704528000
2015/7/1,4253.021,4526.127,4235.696,4408.984,43172141100
2015/7/2,4107.996,4312.19,4000.061,4287.734,45706219400
2015/7/3,3885.917,4164.629,3785.902,4017.202,42930085000
2015/7/6,3998.537,4218.266,3832.468,4218.266,64809453000
2015/7/7,3928.003,3960.636,3743.624,3877.854,67938500700
2015/7/8,3663.038,3762.622,3612.254,3651.06,58146709700
2015/7/9,3897.626,3930.264,3537.826,3621.68,50387061000
2015/7/10,4106.556,4179.111,3887.551,3916.272,50070180200
2015/7/13,4211.812,4278.161,4072.43,4132.231,50209218600
2015/7/14,4112.149,4258.513,4062.5,4178.63,45442200900
2015/7/15,3966.759,4114.243,3899.508,4068.88,42195636700
2015/7/16,3997.356,4067.022,3856.321,3949.639,33053134500
2015/7/17,4151.496,4190.186,4000.231,4023.757,33110713100
2015/7/20,4160.612,4221.693,4106.389,4157.06,35267347200
2015/7/21,4166.006,4201.482,4081.704,4109.761,31837494500
2015/7/22,4157.16,4187.431,4094.712,4148.56,31894599700
2015/7/23,4250.805,4262.062,4148.824,4158.932,35447175900
2015/7/24,4176.279,4299.65,4154.617,4255.198,39204537300
2015/7/27,3818.731,4156.313,3817.169,4097.796,36505451100
2015/7/28,3811.093,3883.446,3627.421,3690.974,38352721600
2015/7/29,3930.379,3934.003,3769.189,3839.959,27697284500
2015/7/30,3815.412,3968.534,3802.882,3915.78,27154866500
2015/7/31,3816.699,3863.624,3757.989,3777.155,22237676700
2015/8/3,3829.235,3829.235,3742.578,3766.072,24580503000
2015/8/4,3948.155,3948.449,3801.028,3827.373,22023655600
2015/8/5,3866.9,3962.277,3858.66,3937.623,20048426900
2015/8/6,3831.852,3888.693,3793.237,3802.928,14727869400
2015/8/7,3906.945,3926.649,3857.908,3866.43,18334915300
2015/8/10,4084.365,4101.731,3932.842,3947.472,30678054000
2015/8/11,4066.669,4110.133,4042.004,4083.589,32203419100
2015/8/12,4016.126,4078.03,4015.355,4025.674,25514619600
2015/8/13,4075.463,4075.7,3967.821,4010.013,24283697900
2015/8/14,4073.54,4113.159,4056.727,4097.918,25339299600
2015/8/17,4077.872,4081.772,4009.99,4058.113,25693963800
2015/8/18,3825.412,4103.054,3816.554,4084.311,31988107000
2015/8/19,3886.136,3898.74,3668.192,3748.266,26904983900
2015/8/20,3761.454,3880.824,3761.454,3848.403,21216796500
2015/8/21,3589.536,3757.779,3578.175,3714.289,21798640300
2015/8/24,3275.534,3468.149,3266.55,3454.598,25543665200
2015/8/25,3042.927,3200.108,3019.556,3070.007,27608130600
2015/8/26,3025.692,3192.932,2952.008,3062.566,30827062300
2015/8/27,3205.638,3206.724,3028.398,3092.812,26729493000
2015/8/28,3342.286,3353.244,3223.622,3246.236,29949842600
2015/8/31,3366.536,3368.279,3205.537,3307.396,28025040300
2015/9/1,3362.083,3370.504,3190.578,3296.529,35245852800
2015/9/2,3365.832,3387.02,3213.637,3220.851,34778941200
2015/9/7,3250.485,3422.225,3240.243,3347.293,20422443100
2015/9/8,3334.023,3340.219,3170.807,3221.789,15459963100
2015/9/9,3399.305,3426.651,3330.29,3344.824,22046742100
2015/9/10,3357.561,3398.316,3337.311,3349.281,14488297100
2015/9/11,3347.188,3383.134,3315.478,3349.877,10854750800
2015/9/14,3281.132,3373.921,3187.566,3367.642,20545725100
2015/9/15,3152.232,3240.079,3131.98,3208.744,14355564100
2015/9/16,3309.248,3345.918,3131.37,3149.158,15970999400
2015/9/17,3236.999,3354.905,3236.999,3287.657,16940188100
2015/9/18,3251.273,3280.877,3227.834,3254.443,10690348100
2015/9/21,3308.247,3312.55,3211.934,3222.603,12278866800
2015/9/22,3339.03,3371.414,3303.184,3312.366,14622198500
2015/9/23,3263.028,3315.935,3253.333,3290.071,12317143900
2015/9/24,3284.999,3300.857,3255.902,3278.896,10201123800
2015/9/25,3231.951,3290.858,3201.914,3272.665,12141927800
2015/9/28,3242.752,3246.554,3186.507,3226.607,7421946800
2015/9/29,3178.854,3208.417,3159.042,3197.221,8715063300
2015/9/30,3202.948,3223.908,3186.767,3195.901,7855934900
2015/10/8,3296.482,3337.331,3294.605,3324.981,13208176800
2015/10/9,3340.116,3352.379,3293.965,3302.36,12435250000
2015/10/12,3447.693,3486.631,3347.251,3351.139,22140046800
2015/10/13,3445.043,3452.045,3413.967,3422.477,14543378600
2015/10/14,3406.112,3458.702,3403.231,3431.135,15217393800
2015/10/15,3486.815,3486.815,3402.316,3403.389,17115829900
2015/10/16,3534.065,3537.539,3487.104,3508.518,20896470900
2015/10/19,3534.182,3572.995,3502.505,3548.953,20760674400
2015/10/20,3577.703,3577.798,3510.437,3527.875,17902510800
2015/10/21,3473.254,3601.243,3417.412,3580.838,28207605000
2015/10/22,3524.534,3530.766,3442.307,3453.201,18430558000
2015/10/23,3571.241,3581.836,3515.822,3536.843,19829447800
2015/10/26,3589.261,3620.756,3561.192,3614.702,20424886300
2015/10/27,3592.879,3601.053,3486.102,3569.449,19205614000
2015/10/28,3524.92,3598.172,3517.21,3575.805,17097709800
2015/10/29,3533.307,3561.814,3507.966,3539.978,12701044600
2015/10/30,3534.079,3574.473,3497.568,3530.223,13914191400
2015/11/2,3475.962,3543.45,3474.712,3489.225,13000256800
2015/11/3,3465.493,3501.704,3452.62,3484.722,10140187600
2015/11/4,3628.538,3628.538,3477.159,3477.159,20542386500
2015/11/5,3705.97,3781.409,3627.301,3630.782,39804656800
2015/11/6,3793.374,3801.705,3694.657,3698.342,29875307600
2015/11/9,3840.355,3891.773,3796.379,3796.379,35680482300
2015/11/10,3833.238,3876.49,3798.821,3806.669,28651960300
2015/11/11,3833.646,3843.112,3781.41,3828.448,23223429600
2015/11/12,3795.324,3843.9,3771.274,3841.738,21753764700
2015/11/13,3746.242,3793.713,3727.585,3756.204,20348989100
2015/11/16,3764.126,3764.409,3680.073,3682.735,16169090100
2015/11/17,3758.387,3852.774,3750.157,3790.426,24853307100
2015/11/18,3715.58,3771.847,3706.31,3760.456,18568949500
2015/11/19,3774.969,3775.232,3714.675,3725.622,15463198900
2015/11/20,3774.383,3793.545,3757.026,3778.884,18695168900
2015/11/23,3753.335,3802.851,3743.405,3774.436,17562681200
2015/11/24,3753.889,3754.169,3702.737,3745.761,14338328300
2015/11/25,3781.607,3781.857,3735.716,3747.759,15194494100
2015/11/26,3759.429,3805.844,3756.823,3795.245,17352546800
2015/11/27,3556.992,3742.742,3534.39,3739.096,20893935800
2015/11/30,3566.412,3587.97,3455.068,3554.89,17320116300
2015/12/1,3591.696,3617.305,3536.116,3562.319,13653655400
2015/12/2,3721.955,3725.854,3573.403,3587.758,21353886500
2015/12/3,3749.299,3758.446,3693.137,3709.547,19776212600
2015/12/4,3677.592,3726.124,3667.291,3719.734,15119952200
2015/12/7,3687.607,3699.337,3658.578,3681.582,11388315000
2015/12/8,3623.02,3668.839,3619.445,3668.839,12578108300
2015/12/9,3635.938,3655.159,3611.49,3613.42,11332542200
2015/12/10,3623.084,3678.318,3615.991,3634.366,12021562500
2015/12/11,3608.059,3630.744,3578.146,3605.372,11032248100
2015/12/14,3711.322,3712.503,3570.998,3573.884,15176911900
2015/12/15,3694.389,3717.357,3679.23,3707.73,12648171000
2015/12/16,3685.44,3713.09,3677.45,3703.95,11134272300
2015/12/17,3755.888,3768.844,3709.851,3712.783,17792407500
2015/12/18,3767.913,3810.218,3750.925,3754.96,17346598000
2015/12/21,3865.965,3877.82,3759.989,3762.097,21743527500
